id	lang_region	question_en	answer_en
en-JB_008	en-JB	Is it common to tip emergency responders in West Java, Indonesia?	No
en-JB_011	en-JB	Do people mostly use credit cards or mobile payments in West Java, Indonesia?	Mobile payments
en-JB_012	en-JB	What is the typical tipping percentage in restaurants in West Java, Indonesia?	10% to 15% of the bill
en-JB_013	en-JB	Are prices usually displayed including tax in West Java, Indonesia?	Yes
en-JB_015	en-JB	What is the name of the central bank in West Java, Indonesia?	Bank Indonesia
en-JB_016	en-JB	Is haggling common in markets in West Java, Indonesia?	Yes
en-JB_017	en-JB	What is a common breakfast dish in West Java, Indonesia?	Nasi uduk with fried tofu and sambal
en-JB_018	en-JB	What do people usually eat for lunch in West Java, Indonesia?	Nasi goreng, mie ayam, and sate
en-JB_019	en-JB	What time do people generally have dinner in West Java, Indonesia?	6:00 PM to 8:00 PM
en-JB_021	en-JB	What is a traditional national dish in West Java, Indonesia?	Babi Guling
en-JB_023	en-JB	What is the most popular non-alcoholic drink in West Java, Indonesia?	Teh tarik
en-JB_025	en-JB	What kind of bread is commonly eaten in West Java, Indonesia?	Batagor
en-JB_026	en-JB	Are meals typically served with rice in West Java, Indonesia?	Yes
en-JB_027	en-JB	What is a typical dessert in West Java, Indonesia?	Kue Lapis
en-JB_030	en-JB	When is New Year's Day celebrated in West Java, Indonesia?	On January 1st
en-JB_031	en-JB	Is Sunday considered a weekend day in West Java, Indonesia?	Yes
en-JB_032	en-JB	What time do shops usually open in the morning in West Java, Indonesia?	07:00
en-JB_034	en-JB	How long is a typical workday in West Java, Indonesia?	8 hours
en-JB_035	en-JB	What month is summer vacation for schools in West Java, Indonesia?	July to August
en-JB_036	en-JB	Is punctuality very important in West Java, Indonesia?	Yes
en-JB_037	en-JB	What is a major cultural festival in West Java, Indonesia?	Pesta Kuningan
en-JB_038	en-JB	Do people celebrate Christmas in West Java, Indonesia?	Yes, some people in West Java celebrate Christmas
en-IR_001	en-IR	What is the emergency telephone number for police in Iran?	192
en-IR_002	en-IR	What number should I call for an ambulance in Iran?	192
en-IR_003	en-IR	Is there a general emergency number like 911 in Iran?	192
en-IR_004	en-IR	What is the fire department emergency number in Iran?	192
en-IR_005	en-IR	How do I contact emergency medical services in Iran?	Call 166
en-IR_006	en-IR	Are emergency services available in multiple languages in Iran?	Yes
en-IR_007	en-IR	What should I do first in a medical emergency in Iran?	Call the emergency number 166
en-IR_008	en-IR	Is it common to tip emergency responders in Iran?	No
en-IR_009	en-IR	What is the official currency used in Iran?	Iranian Rial
en-IR_010	en-IR	Is cash still widely accepted in Iran?	Yes, cash is still widely accepted in Iran
en-IR_011	en-IR	Do people mostly use credit cards or mobile payments in Iran?	Mobile payments
en-IR_012	en-IR	What is the typical tipping percentage in restaurants in Iran?	10% to 15% of the bill
en-IR_013	en-IR	Are prices usually displayed including tax in Iran?	Yes
en-IR_014	en-IR	Can I use US dollars easily in Iran?	No
en-IR_015	en-IR	What is the name of the central bank in Iran?	Central Bank of Iran
en-IR_016	en-IR	Is haggling common in markets in Iran?	Yes
en-IR_017	en-IR	What is a common breakfast dish in Iran?	Safflower and sesame seed flatbread
en-IR_018	en-IR	What do people usually eat for lunch in Iran?	Answer
en-IR_019	en-IR	What time do people generally have dinner in Iran?	7:00 PM to 9:00 PM
en-IR_023	en-IR	What is the most popular non-alcoholic drink in Iran?	Safflower tea
en-IR_024	en-IR	Is tap water safe to drink in Iran?	Yes, tap water is generally safe to drink in Iran
en-IR_025	en-IR	What kind of bread is commonly eaten in Iran?	Sabzi khaneh
en-IR_026	en-IR	Are meals typically served with rice in Iran?	Yes
en-IR_027	en-IR	What is a typical dessert in Iran?	Baklava
en-IR_029	en-IR	What is the main national holiday in Iran?	Nowruz
en-IR_030	en-IR	When is New Year's Day celebrated in Iran?	21st of Bahman
en-IR_031	en-IR	Is Sunday considered a weekend day in Iran?	Yes
en-IR_032	en-IR	What time do shops usually open in the morning in Iran?	9:00 AM
en-IR_033	en-IR	Are businesses closed on Sundays in Iran?	Yes
en-IR_034	en-IR	How long is a typical workday in Iran?	8 hours
en-IR_035	en-IR	What month is summer vacation for schools in Iran?	August
en-IR_036	en-IR	Is punctuality very important in Iran?	Yes
en-IR_037	en-IR	What is a major cultural festival in Iran?	Nowruz
en-IR_038	en-IR	Do people celebrate Christmas in Iran?	Yes, some people in Iran celebrate Christmas
en-KP_001	en-KP	What is the emergency telephone number for police in North Korea?	112
en-KP_002	en-KP	What number should I call for an ambulance in North Korea?	119
en-KP_003	en-KP	Is there a general emergency number like 911 in North Korea?	119
en-KP_004	en-KP	What is the fire department emergency number in North Korea?	119
en-KP_005	en-KP	How do I contact emergency medical services in North Korea?	Call 119
en-KP_006	en-KP	Are emergency services available in multiple languages in North Korea?	Yes
en-KP_007	en-KP	What should I do first in a medical emergency in North Korea?	Call the emergency number 112
en-KP_008	en-KP	Is it common to tip emergency responders in North Korea?	No
en-KP_009	en-KP	What is the official currency used in North Korea?	North Korean won
en-KP_010	en-KP	Is cash still widely accepted in North Korea?	Yes
en-KP_011	en-KP	Do people mostly use credit cards or mobile payments in North Korea?	Mobile payments
en-KP_012	en-KP	What is the typical tipping percentage in restaurants in North Korea?	10% of the bill
en-KP_013	en-KP	Are prices usually displayed including tax in North Korea?	Yes
en-KP_014	en-KP	Can I use US dollars easily in North Korea?	No
en-KP_015	en-KP	What is the name of the central bank in North Korea?	The Bank of Korea
en-KP_016	en-KP	Is haggling common in markets in North Korea?	No
en-KP_017	en-KP	What is a common breakfast dish in North Korea?	Kimchi pancakes
en-KP_018	en-KP	What do people usually eat for lunch in North Korea?	Kimchi, rice, and bibimbap
en-KP_019	en-KP	What time do people generally have dinner in North Korea?	7:00 PM
en-KP_021	en-KP	What is a traditional national dish in North Korea?	Kimchi
en-KP_023	en-KP	What is the most popular non-alcoholic drink in North Korea?	Rice tea
en-KP_024	en-KP	Is tap water safe to drink in North Korea?	Yes, tap water is safe to drink in North Korea
en-KP_026	en-KP	Are meals typically served with rice in North Korea?	Yes
en-KP_027	en-KP	What is a typical dessert in North Korea?	Kimchi cake
en-KP_028	en-KP	Do people eat with utensils, hands, or chopsticks in North Korea?	Hands
en-KP_029	en-KP	What is the main national holiday in North Korea?	Workers' Day
en-KP_030	en-KP	When is New Year's Day celebrated in North Korea?	January 1st
en-KP_031	en-KP	Is Sunday considered a weekend day in North Korea?	Yes
en-KP_032	en-KP	What time do shops usually open in the morning in North Korea?	8:00 a
en-KP_033	en-KP	Are businesses closed on Sundays in North Korea?	Yes
en-KP_034	en-KP	How long is a typical workday in North Korea?	8 hours
en-KP_035	en-KP	What month is summer vacation for schools in North Korea?	July
en-KP_036	en-KP	Is punctuality very important in North Korea?	Yes
en-KP_037	en-KP	What is a major cultural festival in North Korea?	Workers' Day Festival
en-KP_038	en-KP	Do people celebrate Christmas in North Korea?	No, Christmas is not celebrated in North Korea
en-KR_001	en-KR	What is the emergency telephone number for police in South Korea?	112
en-KR_002	en-KR	What number should I call for an ambulance in South Korea?	119
en-KR_003	en-KR	Is there a general emergency number like 911 in South Korea?	119
en-KR_004	en-KR	What is the fire department emergency number in South Korea?	119
en-KR_005	en-KR	How do I contact emergency medical services in South Korea?	Call 119
en-KR_006	en-KR	Are emergency services available in multiple languages in South Korea?	Yes
en-KR_007	en-KR	What should I do first in a medical emergency in South Korea?	Call 119
en-KR_008	en-KR	Is it common to tip emergency responders in South Korea?	No
en-KR_009	en-KR	What is the official currency used in South Korea?	South Korean won
en-KR_010	en-KR	Is cash still widely accepted in South Korea?	Yes, cash is still widely accepted in South Korea
en-KR_011	en-KR	Do people mostly use credit cards or mobile payments in South Korea?	Mobile payments
en-KR_012	en-KR	What is the typical tipping percentage in restaurants in South Korea?	10% to 15% of the bill
en-KR_013	en-KR	Are prices usually displayed including tax in South Korea?	Yes
en-KR_015	en-KR	What is the name of the central bank in South Korea?	Bank of Korea
en-KR_016	en-KR	Is haggling common in markets in South Korea?	Yes
en-KR_017	en-KR	What is a common breakfast dish in South Korea?	Kimchi and rice
en-KR_018	en-KR	What do people usually eat for lunch in South Korea?	Kimchi, rice, and bibimbap
en-KR_019	en-KR	What time do people generally have dinner in South Korea?	7:00 PM to 9:00 PM
en-KR_021	en-KR	What is a traditional national dish in South Korea?	Kimchi
en-KR_022	en-KR	Are vegetarian options widely available in South Korea?	Yes
en-KR_023	en-KR	What is the most popular non-alcoholic drink in South Korea?	Soju
en-KR_024	en-KR	Is tap water safe to drink in South Korea?	Yes, tap water is safe to drink in South Korea
en-KR_025	en-KR	What kind of bread is commonly eaten in South Korea?	Kimchi bread
en-KR_026	en-KR	Are meals typically served with rice in South Korea?	Yes
en-KR_027	en-KR	What is a typical dessert in South Korea?	Kimchi cake
en-KR_028	en-KR	Do people eat with utensils, hands, or chopsticks in South Korea?	Utensils
en-KR_029	en-KR	What is the main national holiday in South Korea?	Chuseok
en-KR_030	en-KR	When is New Year's Day celebrated in South Korea?	January 1st
en-KR_031	en-KR	Is Sunday considered a weekend day in South Korea?	Yes
en-KR_032	en-KR	What time do shops usually open in the morning in South Korea?	9:00 a
en-KR_034	en-KR	How long is a typical workday in South Korea?	9 to 10 hours
en-KR_035	en-KR	What month is summer vacation for schools in South Korea?	August
en-KR_036	en-KR	Is punctuality very important in South Korea?	Yes
en-KR_037	en-KR	What is a major cultural festival in South Korea?	Seollal
en-KR_038	en-KR	Do people celebrate Christmas in South Korea?	Yes, some people do
en-GR_001	en-GR	What is the emergency telephone number for police in Greece?	100
en-GR_002	en-GR	What number should I call for an ambulance in Greece?	112
en-GR_003	en-GR	Is there a general emergency number like 911 in Greece?	112
en-GR_004	en-GR	What is the fire department emergency number in Greece?	112
en-GR_005	en-GR	How do I contact emergency medical services in Greece?	Call 1661
en-GR_006	en-GR	Are emergency services available in multiple languages in Greece?	Yes
en-GR_007	en-GR	What should I do first in a medical emergency in Greece?	Call the emergency number 1661
en-GR_008	en-GR	Is it common to tip emergency responders in Greece?	No
en-GR_009	en-GR	What is the official currency used in Greece?	Euro (€) is the official currency of Greece
en-GR_010	en-GR	Is cash still widely accepted in Greece?	Yes, cash is still widely accepted in Greece
en-GR_011	en-GR	Do people mostly use credit cards or mobile payments in Greece?	Credit cards
en-GR_012	en-GR	What is the typical tipping percentage in restaurants in Greece?	10-15% of the bill
en-GR_013	en-GR	Are prices usually displayed including tax in Greece?	Yes
en-GR_014	en-GR	Can I use US dollars easily in Greece?	No, but euros are widely accepted
en-GR_015	en-GR	What is the name of the central bank in Greece?	European Central Bank
en-GR_016	en-GR	Is haggling common in markets in Greece?	Yes
en-GR_017	en-GR	What is a common breakfast dish in Greece?	Feta cheese and bread
en-GR_019	en-GR	What time do people generally have dinner in Greece?	8:00 PM to 10:00 PM
en-GR_021	en-GR	What is a traditional national dish in Greece?	moussaka
en-GR_022	en-GR	Are vegetarian options widely available in Greece?	Yes
en-GR_023	en-GR	What is the most popular non-alcoholic drink in Greece?	Water
en-GR_024	en-GR	Is tap water safe to drink in Greece?	Yes, tap water is safe to drink in Greece
en-GR_025	en-GR	What kind of bread is commonly eaten in Greece?	Focaccia
en-GR_026	en-GR	Are meals typically served with rice in Greece?	No
en-GR_027	en-GR	What is a typical dessert in Greece?	Baklava
en-GR_028	en-GR	Do people eat with utensils, hands, or chopsticks in Greece?	Utensils
en-GR_029	en-GR	What is the main national holiday in Greece?	Independence Day on 25 March
en-GR_030	en-GR	When is New Year's Day celebrated in Greece?	On January 1st
en-GR_031	en-GR	Is Sunday considered a weekend day in Greece?	Yes
en-GR_032	en-GR	What time do shops usually open in the morning in Greece?	9:00 a
en-GR_034	en-GR	How long is a typical workday in Greece?	8 hours
en-GR_035	en-GR	What month is summer vacation for schools in Greece?	July and August
en-GR_036	en-GR	Is punctuality very important in Greece?	No
en-GR_037	en-GR	What is a major cultural festival in Greece?	Dionysia
en-GR_038	en-GR	Do people celebrate Christmas in Greece?	Yes
en-MX_001	en-MX	What is the emergency telephone number for police in Mexico?	911
en-MX_002	en-MX	What number should I call for an ambulance in Mexico?	911
en-MX_003	en-MX	Is there a general emergency number like 911 in Mexico?	911 is not used in Mexico
en-MX_004	en-MX	What is the fire department emergency number in Mexico?	911
en-MX_005	en-MX	How do I contact emergency medical services in Mexico?	Dial 911 or 998
en-MX_006	en-MX	Are emergency services available in multiple languages in Mexico?	Yes
en-MX_007	en-MX	What should I do first in a medical emergency in Mexico?	Call the emergency number 911
en-MX_009	en-MX	What is the official currency used in Mexico?	Peso
en-MX_010	en-MX	Is cash still widely accepted in Mexico?	Yes, cash is still widely accepted in Mexico
en-MX_011	en-MX	Do people mostly use credit cards or mobile payments in Mexico?	Mobile payments
en-MX_012	en-MX	What is the typical tipping percentage in restaurants in Mexico?	10-15% of the bill
en-MX_013	en-MX	Are prices usually displayed including tax in Mexico?	Yes
en-MX_014	en-MX	Can I use US dollars easily in Mexico?	No, it's best to use Mexican pesos
en-MX_015	en-MX	What is the name of the central bank in Mexico?	Banco de México
en-MX_016	en-MX	Is haggling common in markets in Mexico?	Yes
en-MX_017	en-MX	What is a common breakfast dish in Mexico?	Tacos de pan de muerto
en-MX_018	en-MX	What do people usually eat for lunch in Mexico?	Tacos, enchiladas, and salads
en-MX_019	en-MX	What time do people generally have dinner in Mexico?	7:00 PM to 9:00 PM
en-MX_021	en-MX	What is a traditional national dish in Mexico?	Tamales
en-MX_023	en-MX	What is the most popular non-alcoholic drink in Mexico?	Agave nectar
en-MX_025	en-MX	What kind of bread is commonly eaten in Mexico?	Tortilla
en-MX_026	en-MX	Are meals typically served with rice in Mexico?	Yes
en-MX_027	en-MX	What is a typical dessert in Mexico?	Churros
en-MX_028	en-MX	Do people eat with utensils, hands, or chopsticks in Mexico?	Utensils
en-MX_029	en-MX	What is the main national holiday in Mexico?	Independence Day on September 16th
en-MX_030	en-MX	When is New Year's Day celebrated in Mexico?	On January 1st
en-MX_031	en-MX	Is Sunday considered a weekend day in Mexico?	Yes
en-MX_032	en-MX	What time do shops usually open in the morning in Mexico?	8:00 a
en-MX_034	en-MX	How long is a typical workday in Mexico?	8 hours
en-MX_035	en-MX	What month is summer vacation for schools in Mexico?	July and August
en-MX_036	en-MX	Is punctuality very important in Mexico?	No
en-MX_037	en-MX	What is a major cultural festival in Mexico?	Día de los Muertos
en-MX_038	en-MX	Do people celebrate Christmas in Mexico?	Yes
en-ES_001	en-ES	What is the emergency telephone number for police in Spain?	112
en-ES_002	en-ES	What number should I call for an ambulance in Spain?	112
en-ES_003	en-ES	Is there a general emergency number like 911 in Spain?	112
en-ES_004	en-ES	What is the fire department emergency number in Spain?	112
en-ES_005	en-ES	How do I contact emergency medical services in Spain?	Dial 112
en-ES_006	en-ES	Are emergency services available in multiple languages in Spain?	Yes
en-ES_007	en-ES	What should I do first in a medical emergency in Spain?	Call the emergency number 112
en-ES_008	en-ES	Is it common to tip emergency responders in Spain?	No
en-ES_009	en-ES	What is the official currency used in Spain?	Euro
en-ES_010	en-ES	Is cash still widely accepted in Spain?	Yes, cash is still widely accepted in Spain
en-ES_011	en-ES	Do people mostly use credit cards or mobile payments in Spain?	Credit cards
en-ES_012	en-ES	What is the typical tipping percentage in restaurants in Spain?	10-15% of the bill
en-ES_013	en-ES	Are prices usually displayed including tax in Spain?	Yes
en-ES_014	en-ES	Can I use US dollars easily in Spain?	No, but euros are widely accepted
en-ES_015	en-ES	What is the name of the central bank in Spain?	Bank of Spain
en-ES_016	en-ES	Is haggling common in markets in Spain?	Yes, haggling is common in markets in Spain
en-ES_017	en-ES	What is a common breakfast dish in Spain?	Pan con tomate and pan tostado
en-ES_018	en-ES	What do people usually eat for lunch in Spain?	Paella
en-ES_019	en-ES	What time do people generally have dinner in Spain?	8:00 PM to 10:00 PM
en-ES_021	en-ES	What is a traditional national dish in Spain?	Paella
en-ES_022	en-ES	Are vegetarian options widely available in Spain?	Yes
en-ES_023	en-ES	What is the most popular non-alcoholic drink in Spain?	Water
en-ES_024	en-ES	Is tap water safe to drink in Spain?	Yes, tap water is safe to drink in Spain
en-ES_025	en-ES	What kind of bread is commonly eaten in Spain?	Paella
en-ES_026	en-ES	Are meals typically served with rice in Spain?	Yes
en-ES_027	en-ES	What is a typical dessert in Spain?	Tarta de Santiago
en-ES_028	en-ES	Do people eat with utensils, hands, or chopsticks in Spain?	Utensils
en-ES_029	en-ES	What is the main national holiday in Spain?	La Fiesta de San Fermín
en-ES_030	en-ES	When is New Year's Day celebrated in Spain?	On January 1st
en-ES_031	en-ES	Is Sunday considered a weekend day in Spain?	Yes
en-ES_032	en-ES	What time do shops usually open in the morning in Spain?	9:00 a
en-ES_034	en-ES	How long is a typical workday in Spain?	8 hours
en-ES_035	en-ES	What month is summer vacation for schools in Spain?	July and August
en-ES_036	en-ES	Is punctuality very important in Spain?	Yes, punctuality is valued in Spain
en-ES_037	en-ES	What is a major cultural festival in Spain?	La Tomatina
en-ES_038	en-ES	Do people celebrate Christmas in Spain?	Yes
en-EC_001	en-EC	What is the emergency telephone number for police in Ecuador?	911
en-EC_002	en-EC	What number should I call for an ambulance in Ecuador?	911
en-EC_003	en-EC	Is there a general emergency number like 911 in Ecuador?	997
en-EC_004	en-EC	What is the fire department emergency number in Ecuador?	911
en-EC_005	en-EC	How do I contact emergency medical services in Ecuador?	Dial 911 or 112
en-EC_006	en-EC	Are emergency services available in multiple languages in Ecuador?	Yes
en-EC_007	en-EC	What should I do first in a medical emergency in Ecuador?	Call the emergency number 911
en-EC_009	en-EC	What is the official currency used in Ecuador?	US Dollar
en-EC_010	en-EC	Is cash still widely accepted in Ecuador?	Yes, cash is still widely accepted in Ecuador
en-EC_011	en-EC	Do people mostly use credit cards or mobile payments in Ecuador?	Mobile payments
en-EC_012	en-EC	What is the typical tipping percentage in restaurants in Ecuador?	10% to 15% of the bill
en-EC_013	en-EC	Are prices usually displayed including tax in Ecuador?	Yes
en-EC_014	en-EC	Can I use US dollars easily in Ecuador?	Yes, US dollars are widely accepted in Ecuador
en-EC_015	en-EC	What is the name of the central bank in Ecuador?	Banco Central del Ecuador
en-EC_016	en-EC	Is haggling common in markets in Ecuador?	Yes
en-EC_017	en-EC	What is a common breakfast dish in Ecuador?	Arepas with cheese and avocado
en-EC_019	en-EC	What time do people generally have dinner in Ecuador?	7:00 PM to 9:00 PM
en-EC_021	en-EC	What is a traditional national dish in Ecuador?	Ceviche
en-EC_022	en-EC	Are vegetarian options widely available in Ecuador?	Yes
en-EC_023	en-EC	What is the most popular non-alcoholic drink in Ecuador?	Ceviche
en-EC_025	en-EC	What kind of bread is commonly eaten in Ecuador?	Arepa
en-EC_026	en-EC	Are meals typically served with rice in Ecuador?	Yes
en-EC_027	en-EC	What is a typical dessert in Ecuador?	Arepa de chocolate
en-EC_029	en-EC	What is the main national holiday in Ecuador?	Independence Day on September 24
en-EC_030	en-EC	When is New Year's Day celebrated in Ecuador?	On January 1st
en-EC_031	en-EC	Is Sunday considered a weekend day in Ecuador?	Yes
en-EC_032	en-EC	What time do shops usually open in the morning in Ecuador?	7:30 a
en-EC_034	en-EC	How long is a typical workday in Ecuador?	8 hours
en-EC_035	en-EC	What month is summer vacation for schools in Ecuador?	July and August
en-EC_036	en-EC	Is punctuality very important in Ecuador?	No
en-EC_037	en-EC	What is a major cultural festival in Ecuador?	Inti Raymi
en-EC_038	en-EC	Do people celebrate Christmas in Ecuador?	Yes
en-PH_001	en-PH	What is the emergency telephone number for police in Philippines?	101
en-PH_002	en-PH	What number should I call for an ambulance in Philippines?	119
en-PH_003	en-PH	Is there a general emergency number like 911 in Philippines?	911
en-PH_004	en-PH	What is the fire department emergency number in Philippines?	119
en-PH_005	en-PH	How do I contact emergency medical services in Philippines?	Dial 161
en-PH_006	en-PH	Are emergency services available in multiple languages in Philippines?	Yes
en-PH_007	en-PH	What should I do first in a medical emergency in Philippines?	Call the local emergency number 161
en-PH_008	en-PH	Is it common to tip emergency responders in Philippines?	No
en-PH_009	en-PH	What is the official currency used in Philippines?	Philippine Peso
en-PH_011	en-PH	Do people mostly use credit cards or mobile payments in Philippines?	Mobile payments
en-PH_012	en-PH	What is the typical tipping percentage in restaurants in Philippines?	10-15% of the bill
en-PH_013	en-PH	Are prices usually displayed including tax in Philippines?	Yes
en-PH_015	en-PH	What is the name of the central bank in Philippines?	Bangko Sentral ng Pilipinas
en-PH_016	en-PH	Is haggling common in markets in Philippines?	Yes
en-PH_017	en-PH	What is a common breakfast dish in Philippines?	Pancit
en-PH_018	en-PH	What do people usually eat for lunch in Philippines?	Peso Peso, Adobo, and Sisig are common lunch items
en-PH_019	en-PH	What time do people generally have dinner in Philippines?	6:00 PM to 8:00 PM
en-PH_021	en-PH	What is a traditional national dish in Philippines?	Sinigang
en-PH_022	en-PH	Are vegetarian options widely available in Philippines?	Yes
en-PH_023	en-PH	What is the most popular non-alcoholic drink in Philippines?	Sisig
en-PH_025	en-PH	What kind of bread is commonly eaten in Philippines?	Puto
en-PH_026	en-PH	Are meals typically served with rice in Philippines?	Yes
en-PH_027	en-PH	What is a typical dessert in Philippines?	Puto
en-PH_028	en-PH	Do people eat with utensils, hands, or chopsticks in Philippines?	Utensils and hands
en-PH_029	en-PH	What is the main national holiday in Philippines?	Independence Day
en-PH_030	en-PH	When is New Year's Day celebrated in Philippines?	January 1st
en-PH_031	en-PH	Is Sunday considered a weekend day in Philippines?	Yes
en-PH_032	en-PH	What time do shops usually open in the morning in Philippines?	7:00 AM
en-PH_034	en-PH	How long is a typical workday in Philippines?	8 hours
en-PH_035	en-PH	What month is summer vacation for schools in Philippines?	June to December
en-PH_036	en-PH	Is punctuality very important in Philippines?	No
en-PH_037	en-PH	What is a major cultural festival in Philippines?	Sinulog Festival
en-PH_038	en-PH	Do people celebrate Christmas in Philippines?	Yes
en-LK_001	en-LK	What is the emergency telephone number for police in Sri Lanka?	112
en-LK_002	en-LK	What number should I call for an ambulance in Sri Lanka?	112 or 911
en-LK_003	en-LK	Is there a general emergency number like 911 in Sri Lanka?	112
en-LK_004	en-LK	What is the fire department emergency number in Sri Lanka?	112
en-LK_005	en-LK	How do I contact emergency medical services in Sri Lanka?	Dial 112 or 119
en-LK_006	en-LK	Are emergency services available in multiple languages in Sri Lanka?	Yes
en-LK_007	en-LK	What should I do first in a medical emergency in Sri Lanka?	Call the emergency number 112
en-LK_008	en-LK	Is it common to tip emergency responders in Sri Lanka?	No
en-LK_009	en-LK	What is the official currency used in Sri Lanka?	Sri Lankan Rupee (LKR) is the official currency
en-LK_010	en-LK	Is cash still widely accepted in Sri Lanka?	Yes, cash is still widely accepted in Sri Lanka
en-LK_011	en-LK	Do people mostly use credit cards or mobile payments in Sri Lanka?	Mobile payments
en-LK_012	en-LK	What is the typical tipping percentage in restaurants in Sri Lanka?	10% to 15% of the bill
en-LK_013	en-LK	Are prices usually displayed including tax in Sri Lanka?	Yes
en-LK_015	en-LK	What is the name of the central bank in Sri Lanka?	Sri Lanka Reserve Bank
en-LK_016	en-LK	Is haggling common in markets in Sri Lanka?	Yes
en-LK_019	en-LK	What time do people generally have dinner in Sri Lanka?	6:00 PM to 8:00 PM
en-LK_021	en-LK	What is a traditional national dish in Sri Lanka?	Kottu Roti
en-LK_022	en-LK	Are vegetarian options widely available in Sri Lanka?	Yes
en-LK_023	en-LK	What is the most popular non-alcoholic drink in Sri Lanka?	Cinnamon tea
en-LK_025	en-LK	What kind of bread is commonly eaten in Sri Lanka?	Paratha
en-LK_026	en-LK	Are meals typically served with rice in Sri Lanka?	Yes
en-LK_027	en-LK	What is a typical dessert in Sri Lanka?	Kheer
en-LK_028	en-LK	Do people eat with utensils, hands, or chopsticks in Sri Lanka?	People eat with hands
en-LK_029	en-LK	What is the main national holiday in Sri Lanka?	Sri Lanka Day
en-LK_030	en-LK	When is New Year's Day celebrated in Sri Lanka?	1st January
en-LK_031	en-LK	Is Sunday considered a weekend day in Sri Lanka?	Yes
en-LK_032	en-LK	What time do shops usually open in the morning in Sri Lanka?	8:00 AM
en-LK_034	en-LK	How long is a typical workday in Sri Lanka?	9 to 10 hours
en-LK_035	en-LK	What month is summer vacation for schools in Sri Lanka?	May to September
en-LK_036	en-LK	Is punctuality very important in Sri Lanka?	No
en-LK_037	en-LK	What is a major cultural festival in Sri Lanka?	Esala Perahera
en-LK_038	en-LK	Do people celebrate Christmas in Sri Lanka?	Yes, some people in Sri Lanka celebrate Christmas
en-SG_001	en-SG	What is the emergency telephone number for police in Singapore?	999
en-SG_002	en-SG	What number should I call for an ambulance in Singapore?	995
en-SG_003	en-SG	Is there a general emergency number like 911 in Singapore?	995
en-SG_004	en-SG	What is the fire department emergency number in Singapore?	995
en-SG_005	en-SG	How do I contact emergency medical services in Singapore?	Dial 995
en-SG_006	en-SG	Are emergency services available in multiple languages in Singapore?	Yes
en-SG_007	en-SG	What should I do first in a medical emergency in Singapore?	Call 995
en-SG_008	en-SG	Is it common to tip emergency responders in Singapore?	No
en-SG_010	en-SG	Is cash still widely accepted in Singapore?	Yes, cash is still widely accepted in Singapore
en-SG_011	en-SG	Do people mostly use credit cards or mobile payments in Singapore?	Mobile payments
en-SG_012	en-SG	What is the typical tipping percentage in restaurants in Singapore?	10-15% of the bill
en-SG_013	en-SG	Are prices usually displayed including tax in Singapore?	Yes
en-SG_014	en-SG	Can I use US dollars easily in Singapore?	No, Singapore uses the Singapore Dollar (SGD)
en-SG_015	en-SG	What is the name of the central bank in Singapore?	Monetary Authority of Singapore (MAS)
en-SG_016	en-SG	Is haggling common in markets in Singapore?	Yes
en-SG_017	en-SG	What is a common breakfast dish in Singapore?	Hainanese chicken rice
en-SG_019	en-SG	What time do people generally have dinner in Singapore?	7:00 PM to 8:30 PM
en-SG_021	en-SG	What is a traditional national dish in Singapore?	Hainanese chicken rice
en-SG_022	en-SG	Are vegetarian options widely available in Singapore?	Yes
en-SG_023	en-SG	What is the most popular non-alcoholic drink in Singapore?	Singing Tea
en-SG_024	en-SG	Is tap water safe to drink in Singapore?	Yes, tap water is safe to drink in Singapore
en-SG_025	en-SG	What kind of bread is commonly eaten in Singapore?	Roti prata
en-SG_026	en-SG	Are meals typically served with rice in Singapore?	Yes
en-SG_027	en-SG	What is a typical dessert in Singapore?	Kueh Lekor
en-SG_028	en-SG	Do people eat with utensils, hands, or chopsticks in Singapore?	Utensils
en-SG_029	en-SG	What is the main national holiday in Singapore?	Singapore Day
en-SG_030	en-SG	When is New Year's Day celebrated in Singapore?	On 1 January
en-SG_031	en-SG	Is Sunday considered a weekend day in Singapore?	Yes
en-SG_032	en-SG	What time do shops usually open in the morning in Singapore?	8:30 a
en-SG_034	en-SG	How long is a typical workday in Singapore?	8 to 9 hours
en-SG_035	en-SG	What month is summer vacation for schools in Singapore?	June to September
en-SG_036	en-SG	Is punctuality very important in Singapore?	Yes
en-SG_037	en-SG	What is a major cultural festival in Singapore?	Singapore Chinese New Year
en-SG_038	en-SG	Do people celebrate Christmas in Singapore?	Yes
en-BG_001	en-BG	What is the emergency telephone number for police in Bulgaria?	112
en-BG_002	en-BG	What number should I call for an ambulance in Bulgaria?	155
en-BG_003	en-BG	Is there a general emergency number like 911 in Bulgaria?	112
en-BG_004	en-BG	What is the fire department emergency number in Bulgaria?	193
en-BG_005	en-BG	How do I contact emergency medical services in Bulgaria?	Call 150
en-BG_006	en-BG	Are emergency services available in multiple languages in Bulgaria?	Yes
en-BG_007	en-BG	What should I do first in a medical emergency in Bulgaria?	Call the emergency number 155
en-BG_008	en-BG	Is it common to tip emergency responders in Bulgaria?	No
en-BG_010	en-BG	Is cash still widely accepted in Bulgaria?	Yes
en-BG_012	en-BG	What is the typical tipping percentage in restaurants in Bulgaria?	10% to 15% of the bill
en-BG_013	en-BG	Are prices usually displayed including tax in Bulgaria?	Yes
